"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Wisconsin"	"55"	"2019"	"2019"	"Female"	"F"	"100+ years"	"100+"	607	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2019"	"2019"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2019"	"2019"	"Male"	"M"	"< 1 year"	"1"	186	32406	574.0
	"Wisconsin"	"55"	"2019"	"2019"	"Male"	"M"	"1-4 years"	"1-4"	33	136295	24.2
	"Wisconsin"	"55"	"2019"	"2019"	"Male"	"M"	"5-9 years"	"5-9"	25	177736	14.1
	"Wisconsin"	"55"	"2019"	"2019"	"Male"	"M"	"10-14 years"	"10-14"	32	187556	17.1
	"Wisconsin"	"55"	"2019"	"2019"	"Male"	"M"	"15-19 years"	"15-19"	113	192751	58.6
	"Wisconsin"	"55"	"2019"	"2019"	"Male"	"M"	"20-24 years"	"20-24"	223	198773	112.2
	"Wisconsin"	"55"	"2019"	"2019"	"Male"	"M"	"25-29 years"	"25-29"	280	195545	143.2
	"Wisconsin"	"55"	"2019"	"2019"	"Male"	"M"	"30-34 years"	"30-34"	303	184962	163.8
	"Wisconsin"	"55"	"2019"	"2019"	"Male"	"M"	"35-39 years"	"35-39"	409	188602	216.9
	"Wisconsin"	"55"	"2019"	"2019"	"Male"	"M"	"40-44 years"	"40-44"	398	172101	231.3
	"Wisconsin"	"55"	"2019"	"2019"	"Male"	"M"	"45-49 years"	"45-49"	591	172582	342.4
	"Wisconsin"	"55"	"2019"	"2019"	"Male"	"M"	"50-54 years"	"50-54"	995	186105	534.6
	"Wisconsin"	"55"	"2019"	"2019"	"Male"	"M"	"55-59 years"	"55-59"	1570	208601	752.6
	"Wisconsin"	"55"	"2019"	"2019"	"Male"	"M"	"60-64 years "	"60-64"	2233	197840	1128.7
	"Wisconsin"	"55"	"2019"	"2019"	"Male"	"M"	"65-69 years"	"65-69"	2747	165387	1661.0
	"Wisconsin"	"55"	"2019"	"2019"	"Male"	"M"	"70-74 years"	"70-74"	3107	123090	2524.2
	"Wisconsin"	"55"	"2019"	"2019"	"Male"	"M"	"75-79 years"	"75-79"	3335	80196	4158.6
	"Wisconsin"	"55"	"2019"	"2019"	"Male"	"M"	"80-84 years"	"80-84"	3710	51385	7220.0
	"Wisconsin"	"55"	"2019"	"2019"	"Male"	"M"	"85-89 years"	"85-89"	3689	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2019"	"2019"	"Male"	"M"	"90-94 years"	"90-94"	2686	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2019"	"2019"	"Male"	"M"	"95-99 years"	"95-99"	921	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2019"	"2019"	"Male"	"M"	"100+ years"	"100+"	118	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2019"	"2019"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2020"	"2020"	"Female"	"F"	"< 1 year"	"1"	162	30702	527.7
	"Wisconsin"	"55"	"2020"	"2020"	"Female"	"F"	"1-4 years"	"1-4"	24	128926	18.6
	"Wisconsin"	"55"	"2020"	"2020"	"Female"	"F"	"5-9 years"	"5-9"	19	168114	Unreliable
	"Wisconsin"	"55"	"2020"	"2020"	"Female"	"F"	"10-14 years"	"10-14"	22	178359	12.3
	"Wisconsin"	"55"	"2020"	"2020"	"Female"	"F"	"15-19 years"	"15-19"	49	184120	26.6
	"Wisconsin"	"55"	"2020"	"2020"	"Female"	"F"	"20-24 years"	"20-24"	111	192389	57.7
	"Wisconsin"	"55"	"2020"	"2020"	"Female"	"F"	"25-29 years"	"25-29"	156	183888	84.8
	"Wisconsin"	"55"	"2020"	"2020"	"Female"	"F"	"30-34 years"	"30-34"	204	175893	116.0
	"Wisconsin"	"55"	"2020"	"2020"	"Female"	"F"	"35-39 years"	"35-39"	229	184801	123.9
	"Wisconsin"	"55"	"2020"	"2020"	"Female"	"F"	"40-44 years"	"40-44"	281	172151	163.2
	"Wisconsin"	"55"	"2020"	"2020"	"Female"	"F"	"45-49 years"	"45-49"	394	165855	237.6
	"Wisconsin"	"55"	"2020"	"2020"	"Female"	"F"	"50-54 years"	"50-54"	691	181818	380.1
	"Wisconsin"	"55"	"2020"	"2020"	"Female"	"F"	"55-59 years"	"55-59"	1144	209450	546.2
	"Wisconsin"	"55"	"2020"	"2020"	"Female"	"F"	"60-64 years "	"60-64"	1663	205874	807.8
	"Wisconsin"	"55"	"2020"	"2020"	"Female"	"F"	"65-69 years"	"65-69"	2034	178416	1140.0
	"Wisconsin"	"55"	"2020"	"2020"	"Female"	"F"	"70-74 years"	"70-74"	2756	141021	1954.3
	"Wisconsin"	"55"	"2020"	"2020"	"Female"	"F"	"75-79 years"	"75-79"	3186	97796	3257.8
	"Wisconsin"	"55"	"2020"	"2020"	"Female"	"F"	"80-84 years"	"80-84"	3959	67908	5829.9
	"Wisconsin"	"55"	"2020"	"2020"	"Female"	"F"	"85-89 years"	"85-89"	4922	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2020"	"2020"	"Female"	"F"	"90-94 years"	"90-94"	4986	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2020"	"2020"	"Female"	"F"	"95-99 years"	"95-99"	2640	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2020"	"2020"	"Female"	"F"	"100+ years"	"100+"	631	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2020"	"2020"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2020"	"2020"	"Male"	"M"	"< 1 year"	"1"	199	32057	620.8
	"Wisconsin"	"55"	"2020"	"2020"	"Male"	"M"	"1-4 years"	"1-4"	28	134594	20.8
	"Wisconsin"	"55"	"2020"	"2020"	"Male"	"M"	"5-9 years"	"5-9"	20	176390	11.3
	"Wisconsin"	"55"	"2020"	"2020"	"Male"	"M"	"10-14 years"	"10-14"	36	187046	19.2
	"Wisconsin"	"55"	"2020"	"2020"	"Male"	"M"	"15-19 years"	"15-19"	136	191468	71.0
	"Wisconsin"	"55"	"2020"	"2020"	"Male"	"M"	"20-24 years"	"20-24"	268	198844	134.8
	"Wisconsin"	"55"	"2020"	"2020"	"Male"	"M"	"25-29 years"	"25-29"	320	196054	163.2
	"Wisconsin"	"55"	"2020"	"2020"	"Male"	"M"	"30-34 years"	"30-34"	479	185142	258.7
	"Wisconsin"	"55"	"2020"	"2020"	"Male"	"M"	"35-39 years"	"35-39"	494	188628	261.9
	"Wisconsin"	"55"	"2020"	"2020"	"Male"	"M"	"40-44 years"	"40-44"	508	176441	287.9
	"Wisconsin"	"55"	"2020"	"2020"	"Male"	"M"	"45-49 years"	"45-49"	677	168550	401.7
	"Wisconsin"	"55"	"2020"	"2020"	"Male"	"M"	"50-54 years"	"50-54"	1111	182637	608.3
	"Wisconsin"	"55"	"2020"	"2020"	"Male"	"M"	"55-59 years"	"55-59"	1845	204597	901.8
	"Wisconsin"	"55"	"2020"	"2020"	"Male"	"M"	"60-64 years "	"60-64"	2668	199932	1334.5
	"Wisconsin"	"55"	"2020"	"2020"	"Male"	"M"	"65-69 years"	"65-69"	3240	170341	1902.1
	"Wisconsin"	"55"	"2020"	"2020"	"Male"	"M"	"70-74 years"	"70-74"	3841	130646	2940.0
	"Wisconsin"	"55"	"2020"	"2020"	"Male"	"M"	"75-79 years"	"75-79"	3925	83217	4716.6
	"Wisconsin"	"55"	"2020"	"2020"	"Male"	"M"	"80-84 years"	"80-84"	4130	51921	7954.4
	"Wisconsin"	"55"	"2020"	"2020"	"Male"	"M"	"85-89 years"	"85-89"	4164	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2020"	"2020"	"Male"	"M"	"90-94 years"	"90-94"	3081	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2020"	"2020"	"Male"	"M"	"95-99 years"	"95-99"	1121	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2020"	"2020"	"Male"	"M"	"100+ years"	"100+"	152	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2020"	"2020"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2021 "	"2021"	"Female"	"F"	"< 1 year"	"1"	156	29373	531.1
	"Wisconsin"	"55"	"2021 "	"2021"	"Female"	"F"	"1-4 years"	"1-4"	20	127182	15.7
	"Wisconsin"	"55"	"2021 "	"2021"	"Female"	"F"	"5-9 years"	"5-9"	11	169311	Unreliable
	"Wisconsin"	"55"	"2021 "	"2021"	"Female"	"F"	"10-14 years"	"10-14"	29	183101	15.8
	"Wisconsin"	"55"	"2021 "	"2021"	"Female"	"F"	"15-19 years"	"15-19"	60	189414	31.7
	"Wisconsin"	"55"	"2021 "	"2021"	"Female"	"F"	"20-24 years"	"20-24"	97	193825	50.0
	"Wisconsin"	"55"	"2021 "	"2021"	"Female"	"F"	"25-29 years"	"25-29"	142	181232	78.4
	"Wisconsin"	"55"	"2021 "	"2021"	"Female"	"F"	"30-34 years"	"30-34"	219	178029	123.0
	"Wisconsin"	"55"	"2021 "	"2021"	"Female"	"F"	"35-39 years"	"35-39"	284	186860	152.0
	"Wisconsin"	"55"	"2021 "	"2021"	"Female"	"F"	"40-44 years"	"40-44"	336	178981	187.7
	"Wisconsin"	"55"	"2021 "	"2021"	"Female"	"F"	"45-49 years"	"45-49"	414	162841	254.2
	"Wisconsin"	"55"	"2021 "	"2021"	"Female"	"F"	"50-54 years"	"50-54"	695	181650	382.6
	"Wisconsin"	"55"	"2021 "	"2021"	"Female"	"F"	"55-59 years"	"55-59"	1158	205454	563.6
	"Wisconsin"	"55"	"2021 "	"2021"	"Female"	"F"	"60-64 years "	"60-64"	1762	209842	839.7
	"Wisconsin"	"55"	"2021 "	"2021"	"Female"	"F"	"65-69 years"	"65-69"	2119	182372	1161.9
	"Wisconsin"	"55"	"2021 "	"2021"	"Female"	"F"	"70-74 years"	"70-74"	2739	148784	1840.9
	"Wisconsin"	"55"	"2021 "	"2021"	"Female"	"F"	"75-79 years"	"75-79"	3262	95974	3398.8
	"Wisconsin"	"55"	"2021 "	"2021"	"Female"	"F"	"80-84 years"	"80-84"	3780	65710	5752.5
	"Wisconsin"	"55"	"2021 "	"2021"	"Female"	"F"	"85-89 years"	"85-89"	4288	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2021 "	"2021"	"Female"	"F"	"90-94 years"	"90-94"	4362	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2021 "	"2021"	"Female"	"F"	"95-99 years"	"95-99"	2384	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2021 "	"2021"	"Female"	"F"	"100+ years"	"100+"	573	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2021 "	"2021"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2021 "	"2021"	"Male"	"M"	"< 1 year"	"1"	173	30612	565.1
	"Wisconsin"	"55"	"2021 "	"2021"	"Male"	"M"	"1-4 years"	"1-4"	29	133078	21.8
	"Wisconsin"	"55"	"2021 "	"2021"	"Male"	"M"	"5-9 years"	"5-9"	24	177513	13.5
	"Wisconsin"	"55"	"2021 "	"2021"	"Male"	"M"	"10-14 years"	"10-14"	36	193450	18.6
	"Wisconsin"	"55"	"2021 "	"2021"	"Male"	"M"	"15-19 years"	"15-19"	162	197968	81.8
	"Wisconsin"	"55"	"2021 "	"2021"	"Male"	"M"	"20-24 years"	"20-24"	261	199666	130.7
	"Wisconsin"	"55"	"2021 "	"2021"	"Male"	"M"	"25-29 years"	"25-29"	387	191717	201.9
	"Wisconsin"	"55"	"2021 "	"2021"	"Male"	"M"	"30-34 years"	"30-34"	464	186579	248.7
	"Wisconsin"	"55"	"2021 "	"2021"	"Male"	"M"	"35-39 years"	"35-39"	583	193304	301.6
	"Wisconsin"	"55"	"2021 "	"2021"	"Male"	"M"	"40-44 years"	"40-44"	643	186737	344.3
	"Wisconsin"	"55"	"2021 "	"2021"	"Male"	"M"	"45-49 years"	"45-49"	739	168981	437.3
	"Wisconsin"	"55"	"2021 "	"2021"	"Male"	"M"	"50-54 years"	"50-54"	1225	187690	652.7
	"Wisconsin"	"55"	"2021 "	"2021"	"Male"	"M"	"55-59 years"	"55-59"	1834	205781	891.2
	"Wisconsin"	"55"	"2021 "	"2021"	"Male"	"M"	"60-64 years "	"60-64"	2690	208494	1290.2
	"Wisconsin"	"55"	"2021 "	"2021"	"Male"	"M"	"65-69 years"	"65-69"	3350	177995	1882.1
	"Wisconsin"	"55"	"2021 "	"2021"	"Male"	"M"	"70-74 years"	"70-74"	3786	139994	2704.4
	"Wisconsin"	"55"	"2021 "	"2021"	"Male"	"M"	"75-79 years"	"75-79"	3904	83461	4677.6
	"Wisconsin"	"55"	"2021 "	"2021"	"Male"	"M"	"80-84 years"	"80-84"	4036	50444	8001.0
	"Wisconsin"	"55"	"2021 "	"2021"	"Male"	"M"	"85-89 years"	"85-89"	3870	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2021 "	"2021"	"Male"	"M"	"90-94 years"	"90-94"	2798	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2021 "	"2021"	"Male"	"M"	"95-99 years"	"95-99"	962	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2021 "	"2021"	"Male"	"M"	"100+ years"	"100+"	125	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2021 "	"2021"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2018"	"2018"	"Female"	"F"	"< 1 year"	"1"	18	3335	Unreliable
	"Wyoming"	"56"	"2018"	"2018"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	13944	Suppressed
	"Wyoming"	"56"	"2018"	"2018"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	18440	Suppressed
	"Wyoming"	"56"	"2018"	"2018"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	19026	Suppressed
	"Wyoming"	"56"	"2018"	"2018"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	17379	Suppressed
	"Wyoming"	"56"	"2018"	"2018"	"Female"	"F"	"20-24 years"	"20-24"	Suppressed	17862	Suppressed
	"Wyoming"	"56"	"2018"	"2018"	"Female"	"F"	"25-29 years"	"25-29"	11	18657	Unreliable
	"Wyoming"	"56"	"2018"	"2018"	"Female"	"F"	"30-34 years"	"30-34"	16	18659	Unreliable
	"Wyoming"	"56"	"2018"	"2018"	"Female"	"F"	"35-39 years"	"35-39"	36	18863	190.8
	"Wyoming"	"56"	"2018"	"2018"	"Female"	"F"	"40-44 years"	"40-44"	20	16085	124.3
	"Wyoming"	"56"	"2018"	"2018"	"Female"	"F"	"45-49 years"	"45-49"	45	15725	286.2
	"Wyoming"	"56"	"2018"	"2018"	"Female"	"F"	"50-54 years"	"50-54"	81	15866	510.5
	"Wyoming"	"56"	"2018"	"2018"	"Female"	"F"	"55-59 years"	"55-59"	118	19680	599.6
	"Wyoming"	"56"	"2018"	"2018"	"Female"	"F"	"60-64 years "	"60-64"	147	20126	730.4
	"Wyoming"	"56"	"2018"	"2018"	"Female"	"F"	"65-69 years"	"65-69"	181	16496	1097.2
	"Wyoming"	"56"	"2018"	"2018"	"Female"	"F"	"70-74 years"	"70-74"	220	12297	1789.1
	"Wyoming"	"56"	"2018"	"2018"	"Female"	"F"	"75-79 years"	"75-79"	300	8408	3568.0
	"Wyoming"	"56"	"2018"	"2018"	"Female"	"F"	"80-84 years"	"80-84"	313	5675	5515.4
	"Wyoming"	"56"	"2018"	"2018"	"Female"	"F"	"85-89 years"	"85-89"	343	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2018"	"2018"	"Female"	"F"	"90-94 years"	"90-94"	327	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2018"	"2018"	"Female"	"F"	"95-99 years"	"95-99"	149	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2018"	"2018"	"Female"	"F"	"100+ years"	"100+"	50	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2018"	"2018"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2018"	"2018"	"Male"	"M"	"< 1 year"	"1"	17	3488	Unreliable
	"Wyoming"	"56"	"2018"	"2018"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	15145	Suppressed
	"Wyoming"	"56"	"2018"	"2018"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	19407	Suppressed
	"Wyoming"	"56"	"2018"	"2018"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	20078	Suppressed
	"Wyoming"	"56"	"2018"	"2018"	"Male"	"M"	"15-19 years"	"15-19"	15	18934	Unreliable
	"Wyoming"	"56"	"2018"	"2018"	"Male"	"M"	"20-24 years"	"20-24"	38	20104	189.0
	"Wyoming"	"56"	"2018"	"2018"	"Male"	"M"	"25-29 years"	"25-29"	36	20222	178.0
	"Wyoming"	"56"	"2018"	"2018"	"Male"	"M"	"30-34 years"	"30-34"	36	20240	177.9
	"Wyoming"	"56"	"2018"	"2018"	"Male"	"M"	"35-39 years"	"35-39"	52	20295	256.2
	"Wyoming"	"56"	"2018"	"2018"	"Male"	"M"	"40-44 years"	"40-44"	48	17470	274.8
	"Wyoming"	"56"	"2018"	"2018"	"Male"	"M"	"45-49 years"	"45-49"	71	16815	422.2
	"Wyoming"	"56"	"2018"	"2018"	"Male"	"M"	"50-54 years"	"50-54"	99	16474	600.9
	"Wyoming"	"56"	"2018"	"2018"	"Male"	"M"	"55-59 years"	"55-59"	163	19714	826.8
	"Wyoming"	"56"	"2018"	"2018"	"Male"	"M"	"60-64 years "	"60-64"	236	20329	1160.9
	"Wyoming"	"56"	"2018"	"2018"	"Male"	"M"	"65-69 years"	"65-69"	291	17087	1703.0
	"Wyoming"	"56"	"2018"	"2018"	"Male"	"M"	"70-74 years"	"70-74"	310	12288	2522.8
	"Wyoming"	"56"	"2018"	"2018"	"Male"	"M"	"75-79 years"	"75-79"	312	7795	4002.6
	"Wyoming"	"56"	"2018"	"2018"	"Male"	"M"	"80-84 years"	"80-84"	333	4648	7164.4
	"Wyoming"	"56"	"2018"	"2018"	"Male"	"M"	"85-89 years"	"85-89"	292	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2018"	"2018"	"Male"	"M"	"90-94 years"	"90-94"	240	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2018"	"2018"	"Male"	"M"	"95-99 years"	"95-99"	70	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2018"	"2018"	"Male"	"M"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2018"	"2018"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2019"	"2019"	"Female"	"F"	"< 1 year"	"1"	20	3205	624.0
	"Wyoming"	"56"	"2019"	"2019"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	13622	Suppressed
	"Wyoming"	"56"	"2019"	"2019"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	18173	Suppressed
	"Wyoming"	"56"	"2019"	"2019"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	19174	Suppressed
	"Wyoming"	"56"	"2019"	"2019"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	17449	Suppressed
	"Wyoming"	"56"	"2019"	"2019"	"Female"	"F"	"20-24 years"	"20-24"	Suppressed	17934	Suppressed
	"Wyoming"	"56"	"2019"	"2019"	"Female"	"F"	"25-29 years"	"25-29"	11	18333	Unreliable
	"Wyoming"	"56"	"2019"	"2019"	"Female"	"F"	"30-34 years"	"30-34"	25	18425	135.7
	"Wyoming"	"56"	"2019"	"2019"	"Female"	"F"	"35-39 years"	"35-39"	23	19211	119.7
	"Wyoming"	"56"	"2019"	"2019"	"Female"	"F"	"40-44 years"	"40-44"	24	16592	144.6
	"Wyoming"	"56"	"2019"	"2019"	"Female"	"F"	"45-49 years"	"45-49"	42	15645	268.5
	"Wyoming"	"56"	"2019"	"2019"	"Female"	"F"	"50-54 years"	"50-54"	58	15404	376.5
	"Wyoming"	"56"	"2019"	"2019"	"Female"	"F"	"55-59 years"	"55-59"	115	19182	599.5
	"Wyoming"	"56"	"2019"	"2019"	"Female"	"F"	"60-64 years "	"60-64"	173	20261	853.9
	"Wyoming"	"56"	"2019"	"2019"	"Female"	"F"	"65-69 years"	"65-69"	175	17186	1018.3
	"Wyoming"	"56"	"2019"	"2019"	"Female"	"F"	"70-74 years"	"70-74"	254	12785	1986.7
	"Wyoming"	"56"	"2019"	"2019"	"Female"	"F"	"75-79 years"	"75-79"	246	8814	2791.0
	"Wyoming"	"56"	"2019"	"2019"	"Female"	"F"	"80-84 years"	"80-84"	273	5771	4730.5
	"Wyoming"	"56"	"2019"	"2019"	"Female"	"F"	"85-89 years"	"85-89"	351	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2019"	"2019"	"Female"	"F"	"90-94 years"	"90-94"	330	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2019"	"2019"	"Female"	"F"	"95-99 years"	"95-99"	147	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2019"	"2019"	"Female"	"F"	"100+ years"	"100+"	33	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2019"	"2019"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2019"	"2019"	"Male"	"M"	"< 1 year"	"1"	26	3367	772.2
	"Wyoming"	"56"	"2019"	"2019"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	14737	Suppressed
	"Wyoming"	"56"	"2019"	"2019"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	19123	Suppressed
	"Wyoming"	"56"	"2019"	"2019"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	20264	Suppressed
	"Wyoming"	"56"	"2019"	"2019"	"Male"	"M"	"15-19 years"	"15-19"	24	19058	125.9
	"Wyoming"	"56"	"2019"	"2019"	"Male"	"M"	"20-24 years"	"20-24"	30	20149	148.9
	"Wyoming"	"56"	"2019"	"2019"	"Male"	"M"	"25-29 years"	"25-29"	33	19708	167.4
	"Wyoming"	"56"	"2019"	"2019"	"Male"	"M"	"30-34 years"	"30-34"	40	19967	200.3
	"Wyoming"	"56"	"2019"	"2019"	"Male"	"M"	"35-39 years"	"35-39"	50	20537	243.5
	"Wyoming"	"56"	"2019"	"2019"	"Male"	"M"	"40-44 years"	"40-44"	75	17945	417.9
	"Wyoming"	"56"	"2019"	"2019"	"Male"	"M"	"45-49 years"	"45-49"	75	16807	446.2
	"Wyoming"	"56"	"2019"	"2019"	"Male"	"M"	"50-54 years"	"50-54"	104	15997	650.1
	"Wyoming"	"56"	"2019"	"2019"	"Male"	"M"	"55-59 years"	"55-59"	148	19086	775.4
	"Wyoming"	"56"	"2019"	"2019"	"Male"	"M"	"60-64 years "	"60-64"	237	20225	1171.8
	"Wyoming"	"56"	"2019"	"2019"	"Male"	"M"	"65-69 years"	"65-69"	294	17616	1668.9
	"Wyoming"	"56"	"2019"	"2019"	"Male"	"M"	"70-74 years"	"70-74"	319	13003	2453.3
	"Wyoming"	"56"	"2019"	"2019"	"Male"	"M"	"75-79 years"	"75-79"	369	8135	4536.0
	"Wyoming"	"56"	"2019"	"2019"	"Male"	"M"	"80-84 years"	"80-84"	345	4878	7072.6
	"Wyoming"	"56"	"2019"	"2019"	"Male"	"M"	"85-89 years"	"85-89"	326	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2019"	"2019"	"Male"	"M"	"90-94 years"	"90-94"	226	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2019"	"2019"	"Male"	"M"	"95-99 years"	"95-99"	53	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2019"	"2019"	"Male"	"M"	"100+ years"	"100+"	12	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2019"	"2019"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2020"	"2020"	"Female"	"F"	"< 1 year"	"1"	15	3091	Unreliable
	"Wyoming"	"56"	"2020"	"2020"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	13361	Suppressed
	"Wyoming"	"56"	"2020"	"2020"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	17793	Suppressed
	"Wyoming"	"56"	"2020"	"2020"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	19332	Suppressed
	"Wyoming"	"56"	"2020"	"2020"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	17823	Suppressed
	"Wyoming"	"56"	"2020"	"2020"	"Female"	"F"	"20-24 years"	"20-24"	11	17916	Unreliable
	"Wyoming"	"56"	"2020"	"2020"	"Female"	"F"	"25-29 years"	"25-29"	19	17983	Unreliable
	"Wyoming"	"56"	"2020"	"2020"	"Female"	"F"	"30-34 years"	"30-34"	26	18411	141.2
	"Wyoming"	"56"	"2020"	"2020"	"Female"	"F"	"35-39 years"	"35-39"	25	19127	130.7
	"Wyoming"	"56"	"2020"	"2020"	"Female"	"F"	"40-44 years"	"40-44"	31	17327	178.9
	"Wyoming"	"56"	"2020"	"2020"	"Female"	"F"	"45-49 years"	"45-49"	55	15577	353.1
	"Wyoming"	"56"	"2020"	"2020"	"Female"	"F"	"50-54 years"	"50-54"	82	15365	533.7
	"Wyoming"	"56"	"2020"	"2020"	"Female"	"F"	"55-59 years"	"55-59"	132	18406	717.2
	"Wyoming"	"56"	"2020"	"2020"	"Female"	"F"	"60-64 years "	"60-64"	182	20287	897.1
	"Wyoming"	"56"	"2020"	"2020"	"Female"	"F"	"65-69 years"	"65-69"	235	17876	1314.6
	"Wyoming"	"56"	"2020"	"2020"	"Female"	"F"	"70-74 years"	"70-74"	271	13741	1972.2
	"Wyoming"	"56"	"2020"	"2020"	"Female"	"F"	"75-79 years"	"75-79"	365	9210	3963.1
	"Wyoming"	"56"	"2020"	"2020"	"Female"	"F"	"80-84 years"	"80-84"	335	6001	5582.4
	"Wyoming"	"56"	"2020"	"2020"	"Female"	"F"	"85-89 years"	"85-89"	346	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2020"	"2020"	"Female"	"F"	"90-94 years"	"90-94"	354	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2020"	"2020"	"Female"	"F"	"95-99 years"	"95-99"	187	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2020"	"2020"	"Female"	"F"	"100+ years"	"100+"	39	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2020"	"2020"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2020"	"2020"	"Male"	"M"	"< 1 year"	"1"	16	3232	Unreliable
	"Wyoming"	"56"	"2020"	"2020"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	14101	Suppressed
	"Wyoming"	"56"	"2020"	"2020"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	19194	Suppressed
	"Wyoming"	"56"	"2020"	"2020"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	20268	Suppressed
	"Wyoming"	"56"	"2020"	"2020"	"Male"	"M"	"15-19 years"	"15-19"	14	19181	Unreliable
	"Wyoming"	"56"	"2020"	"2020"	"Male"	"M"	"20-24 years"	"20-24"	36	20377	176.7
	"Wyoming"	"56"	"2020"	"2020"	"Male"	"M"	"25-29 years"	"25-29"	50	19468	256.8
