"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Washington"	"53"	"2001"	"2001"	"Female"	"F"	"85+ years"	"85+"	8300	59268	14004.2
	"Washington"	"53"	"2001"	"2001"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Washington"	"53"	"2001"	"2001"	"Male"	"M"	"< 1 year"	"1"	260	41241	630.4
	"Washington"	"53"	"2001"	"2001"	"Male"	"M"	"1-4 years"	"1-4"	44	162071	27.1
	"Washington"	"53"	"2001"	"2001"	"Male"	"M"	"5-14 years"	"5-14"	77	440171	17.5
	"Washington"	"53"	"2001"	"2001"	"Male"	"M"	"15-24 years"	"15-24"	413	438429	94.2
	"Washington"	"53"	"2001"	"2001"	"Male"	"M"	"25-34 years"	"25-34"	438	428869	102.1
	"Washington"	"53"	"2001"	"2001"	"Male"	"M"	"35-44 years"	"35-44"	949	487832	194.5
	"Washington"	"53"	"2001"	"2001"	"Male"	"M"	"45-54 years"	"45-54"	1884	439908	428.3
	"Washington"	"53"	"2001"	"2001"	"Male"	"M"	"55-64 years"	"55-64"	2588	258680	1000.5
	"Washington"	"53"	"2001"	"2001"	"Male"	"M"	"65-74 years"	"65-74"	4283	158396	2704.0
	"Washington"	"53"	"2001"	"2001"	"Male"	"M"	"75-84 years"	"75-84"	6552	100559	6515.6
	"Washington"	"53"	"2001"	"2001"	"Male"	"M"	"85+ years"	"85+"	4539	27486	16513.9
	"Washington"	"53"	"2001"	"2001"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Washington"	"53"	"2002"	"2002"	"Female"	"F"	"< 1 year"	"1"	187	38630	484.1
	"Washington"	"53"	"2002"	"2002"	"Female"	"F"	"1-4 years"	"1-4"	39	155470	25.1
	"Washington"	"53"	"2002"	"2002"	"Female"	"F"	"5-14 years"	"5-14"	38	416325	9.1
	"Washington"	"53"	"2002"	"2002"	"Female"	"F"	"15-24 years"	"15-24"	126	420057	30.0
	"Washington"	"53"	"2002"	"2002"	"Female"	"F"	"25-34 years"	"25-34"	206	409092	50.4
	"Washington"	"53"	"2002"	"2002"	"Female"	"F"	"35-44 years"	"35-44"	599	474156	126.3
	"Washington"	"53"	"2002"	"2002"	"Female"	"F"	"45-54 years"	"45-54"	1273	451605	281.9
	"Washington"	"53"	"2002"	"2002"	"Female"	"F"	"55-64 years"	"55-64"	1893	284587	665.2
	"Washington"	"53"	"2002"	"2002"	"Female"	"F"	"65-74 years"	"65-74"	3235	180740	1789.9
	"Washington"	"53"	"2002"	"2002"	"Female"	"F"	"75-84 years"	"75-84"	6570	145604	4512.2
	"Washington"	"53"	"2002"	"2002"	"Female"	"F"	"85+ years"	"85+"	8548	60476	14134.5
	"Washington"	"53"	"2002"	"2002"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Washington"	"53"	"2002"	"2002"	"Male"	"M"	"< 1 year"	"1"	269	40198	669.2
	"Washington"	"53"	"2002"	"2002"	"Male"	"M"	"1-4 years"	"1-4"	44	163139	27.0
	"Washington"	"53"	"2002"	"2002"	"Male"	"M"	"5-14 years"	"5-14"	99	439044	22.5
	"Washington"	"53"	"2002"	"2002"	"Male"	"M"	"15-24 years"	"15-24"	418	447259	93.5
	"Washington"	"53"	"2002"	"2002"	"Male"	"M"	"25-34 years"	"25-34"	520	428521	121.3
	"Washington"	"53"	"2002"	"2002"	"Male"	"M"	"35-44 years"	"35-44"	968	480884	201.3
	"Washington"	"53"	"2002"	"2002"	"Male"	"M"	"45-54 years"	"45-54"	1963	445902	440.2
	"Washington"	"53"	"2002"	"2002"	"Male"	"M"	"55-64 years"	"55-64"	2733	280030	976.0
	"Washington"	"53"	"2002"	"2002"	"Male"	"M"	"65-74 years"	"65-74"	4178	160719	2599.6
	"Washington"	"53"	"2002"	"2002"	"Male"	"M"	"75-84 years"	"75-84"	6521	101657	6414.7
	"Washington"	"53"	"2002"	"2002"	"Male"	"M"	"85+ years"	"85+"	4908	28254	17371.0
	"Washington"	"53"	"2002"	"2002"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Washington"	"53"	"2003"	"2003"	"Female"	"F"	"< 1 year"	"1"	201	38853	517.3
	"Washington"	"53"	"2003"	"2003"	"Female"	"F"	"1-4 years"	"1-4"	39	155438	25.1
	"Washington"	"53"	"2003"	"2003"	"Female"	"F"	"5-14 years"	"5-14"	60	414638	14.5
	"Washington"	"53"	"2003"	"2003"	"Female"	"F"	"15-24 years"	"15-24"	154	425971	36.2
	"Washington"	"53"	"2003"	"2003"	"Female"	"F"	"25-34 years"	"25-34"	202	408885	49.4
	"Washington"	"53"	"2003"	"2003"	"Female"	"F"	"35-44 years"	"35-44"	593	467867	126.7
	"Washington"	"53"	"2003"	"2003"	"Female"	"F"	"45-54 years"	"45-54"	1261	460369	273.9
	"Washington"	"53"	"2003"	"2003"	"Female"	"F"	"55-64 years"	"55-64"	1909	302771	630.5
	"Washington"	"53"	"2003"	"2003"	"Female"	"F"	"65-74 years"	"65-74"	3208	183154	1751.5
	"Washington"	"53"	"2003"	"2003"	"Female"	"F"	"75-84 years"	"75-84"	6801	145807	4664.4
	"Washington"	"53"	"2003"	"2003"	"Female"	"F"	"85+ years"	"85+"	8793	61986	14185.5
	"Washington"	"53"	"2003"	"2003"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Washington"	"53"	"2003"	"2003"	"Male"	"M"	"< 1 year"	"1"	250	40625	615.4
	"Washington"	"53"	"2003"	"2003"	"Male"	"M"	"1-4 years"	"1-4"	40	162645	24.6
	"Washington"	"53"	"2003"	"2003"	"Male"	"M"	"5-14 years"	"5-14"	80	437206	18.3
	"Washington"	"53"	"2003"	"2003"	"Male"	"M"	"15-24 years"	"15-24"	418	452685	92.3
	"Washington"	"53"	"2003"	"2003"	"Male"	"M"	"25-34 years"	"25-34"	480	424729	113.0
	"Washington"	"53"	"2003"	"2003"	"Male"	"M"	"35-44 years"	"35-44"	976	473258	206.2
	"Washington"	"53"	"2003"	"2003"	"Male"	"M"	"45-54 years"	"45-54"	2037	454529	448.2
	"Washington"	"53"	"2003"	"2003"	"Male"	"M"	"55-64 years"	"55-64"	2896	296536	976.6
	"Washington"	"53"	"2003"	"2003"	"Male"	"M"	"65-74 years"	"65-74"	4161	164298	2532.6
	"Washington"	"53"	"2003"	"2003"	"Male"	"M"	"75-84 years"	"75-84"	6481	102402	6329.0
	"Washington"	"53"	"2003"	"2003"	"Male"	"M"	"85+ years"	"85+"	4878	29463	16556.4
	"Washington"	"53"	"2003"	"2003"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Washington"	"53"	"2004"	"2004"	"Female"	"F"	"< 1 year"	"1"	193	40093	481.4
	"Washington"	"53"	"2004"	"2004"	"Female"	"F"	"1-4 years"	"1-4"	30	156373	19.2
	"Washington"	"53"	"2004"	"2004"	"Female"	"F"	"5-14 years"	"5-14"	45	414233	10.9
	"Washington"	"53"	"2004"	"2004"	"Female"	"F"	"15-24 years"	"15-24"	177	431138	41.1
	"Washington"	"53"	"2004"	"2004"	"Female"	"F"	"25-34 years"	"25-34"	207	412378	50.2
	"Washington"	"53"	"2004"	"2004"	"Female"	"F"	"35-44 years"	"35-44"	550	465463	118.2
	"Washington"	"53"	"2004"	"2004"	"Female"	"F"	"45-54 years"	"45-54"	1251	469647	266.4
	"Washington"	"53"	"2004"	"2004"	"Female"	"F"	"55-64 years"	"55-64"	2041	322235	633.4
	"Washington"	"53"	"2004"	"2004"	"Female"	"F"	"65-74 years"	"65-74"	3132	186506	1679.3
	"Washington"	"53"	"2004"	"2004"	"Female"	"F"	"75-84 years"	"75-84"	6425	146085	4398.1
	"Washington"	"53"	"2004"	"2004"	"Female"	"F"	"85+ years"	"85+"	8348	63664	13112.6
	"Washington"	"53"	"2004"	"2004"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Washington"	"53"	"2004"	"2004"	"Male"	"M"	"< 1 year"	"1"	258	41849	616.5
	"Washington"	"53"	"2004"	"2004"	"Male"	"M"	"1-4 years"	"1-4"	38	163568	23.2
	"Washington"	"53"	"2004"	"2004"	"Male"	"M"	"5-14 years"	"5-14"	65	436684	14.9
	"Washington"	"53"	"2004"	"2004"	"Male"	"M"	"15-24 years"	"15-24"	432	454530	95.0
	"Washington"	"53"	"2004"	"2004"	"Male"	"M"	"25-34 years"	"25-34"	454	423083	107.3
	"Washington"	"53"	"2004"	"2004"	"Male"	"M"	"35-44 years"	"35-44"	958	470939	203.4
	"Washington"	"53"	"2004"	"2004"	"Male"	"M"	"45-54 years"	"45-54"	2026	462693	437.9
	"Washington"	"53"	"2004"	"2004"	"Male"	"M"	"55-64 years"	"55-64"	2899	314732	921.1
	"Washington"	"53"	"2004"	"2004"	"Male"	"M"	"65-74 years"	"65-74"	3894	168605	2309.5
	"Washington"	"53"	"2004"	"2004"	"Male"	"M"	"75-84 years"	"75-84"	6331	103632	6109.1
	"Washington"	"53"	"2004"	"2004"	"Male"	"M"	"85+ years"	"85+"	5016	30515	16437.8
	"Washington"	"53"	"2004"	"2004"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Washington"	"53"	"2005"	"2005"	"Female"	"F"	"< 1 year"	"1"	181	39698	455.9
	"Washington"	"53"	"2005"	"2005"	"Female"	"F"	"1-4 years"	"1-4"	30	157796	19.0
	"Washington"	"53"	"2005"	"2005"	"Female"	"F"	"5-14 years"	"5-14"	44	412125	10.7
	"Washington"	"53"	"2005"	"2005"	"Female"	"F"	"15-24 years"	"15-24"	153	433726	35.3
	"Washington"	"53"	"2005"	"2005"	"Female"	"F"	"25-34 years"	"25-34"	231	415141	55.6
	"Washington"	"53"	"2005"	"2005"	"Female"	"F"	"35-44 years"	"35-44"	498	464622	107.2
	"Washington"	"53"	"2005"	"2005"	"Female"	"F"	"45-54 years"	"45-54"	1318	477525	276.0
	"Washington"	"53"	"2005"	"2005"	"Female"	"F"	"55-64 years"	"55-64"	2031	342119	593.7
	"Washington"	"53"	"2005"	"2005"	"Female"	"F"	"65-74 years"	"65-74"	3188	191037	1668.8
	"Washington"	"53"	"2005"	"2005"	"Female"	"F"	"75-84 years"	"75-84"	6610	146018	4526.8
	"Washington"	"53"	"2005"	"2005"	"Female"	"F"	"85+ years"	"85+"	8958	65589	13657.8
	"Washington"	"53"	"2005"	"2005"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Washington"	"53"	"2005"	"2005"	"Male"	"M"	"< 1 year"	"1"	240	41793	574.3
	"Washington"	"53"	"2005"	"2005"	"Male"	"M"	"1-4 years"	"1-4"	48	164336	29.2
	"Washington"	"53"	"2005"	"2005"	"Male"	"M"	"5-14 years"	"5-14"	61	433956	14.1
	"Washington"	"53"	"2005"	"2005"	"Male"	"M"	"15-24 years"	"15-24"	451	462519	97.5
	"Washington"	"53"	"2005"	"2005"	"Male"	"M"	"25-34 years"	"25-34"	520	423580	122.8
	"Washington"	"53"	"2005"	"2005"	"Male"	"M"	"35-44 years"	"35-44"	906	470850	192.4
	"Washington"	"53"	"2005"	"2005"	"Male"	"M"	"45-54 years"	"45-54"	2149	470820	456.4
	"Washington"	"53"	"2005"	"2005"	"Male"	"M"	"55-64 years"	"55-64"	3071	333128	921.9
	"Washington"	"53"	"2005"	"2005"	"Male"	"M"	"65-74 years"	"65-74"	3985	174097	2289.0
	"Washington"	"53"	"2005"	"2005"	"Male"	"M"	"75-84 years"	"75-84"	6460	104751	6167.0
	"Washington"	"53"	"2005"	"2005"	"Male"	"M"	"85+ years"	"85+"	5070	32079	15804.7
	"Washington"	"53"	"2005"	"2005"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Washington"	"53"	"2006"	"2006"	"Female"	"F"	"< 1 year"	"1"	172	41621	413.3
	"Washington"	"53"	"2006"	"2006"	"Female"	"F"	"1-4 years"	"1-4"	29	158798	18.3
	"Washington"	"53"	"2006"	"2006"	"Female"	"F"	"5-14 years"	"5-14"	39	413636	9.4
	"Washington"	"53"	"2006"	"2006"	"Female"	"F"	"15-24 years"	"15-24"	171	437855	39.1
	"Washington"	"53"	"2006"	"2006"	"Female"	"F"	"25-34 years"	"25-34"	222	423818	52.4
	"Washington"	"53"	"2006"	"2006"	"Female"	"F"	"35-44 years"	"35-44"	533	464108	114.8
	"Washington"	"53"	"2006"	"2006"	"Female"	"F"	"45-54 years"	"45-54"	1304	485963	268.3
	"Washington"	"53"	"2006"	"2006"	"Female"	"F"	"55-64 years"	"55-64"	2201	362597	607.0
	"Washington"	"53"	"2006"	"2006"	"Female"	"F"	"65-74 years"	"65-74"	3103	197762	1569.1
	"Washington"	"53"	"2006"	"2006"	"Female"	"F"	"75-84 years"	"75-84"	6271	145867	4299.1
	"Washington"	"53"	"2006"	"2006"	"Female"	"F"	"85+ years"	"85+"	9249	68670	13468.8
	"Washington"	"53"	"2006"	"2006"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Washington"	"53"	"2006"	"2006"	"Male"	"M"	"< 1 year"	"1"	235	43703	537.7
	"Washington"	"53"	"2006"	"2006"	"Male"	"M"	"1-4 years"	"1-4"	41	165803	24.7
	"Washington"	"53"	"2006"	"2006"	"Male"	"M"	"5-14 years"	"5-14"	59	434854	13.6
	"Washington"	"53"	"2006"	"2006"	"Male"	"M"	"15-24 years"	"15-24"	482	469654	102.6
	"Washington"	"53"	"2006"	"2006"	"Male"	"M"	"25-34 years"	"25-34"	479	432118	110.8
	"Washington"	"53"	"2006"	"2006"	"Male"	"M"	"35-44 years"	"35-44"	876	471954	185.6
	"Washington"	"53"	"2006"	"2006"	"Male"	"M"	"45-54 years"	"45-54"	2098	479648	437.4
	"Washington"	"53"	"2006"	"2006"	"Male"	"M"	"55-64 years"	"55-64"	3171	350672	904.3
	"Washington"	"53"	"2006"	"2006"	"Male"	"M"	"65-74 years"	"65-74"	3935	181065	2173.3
	"Washington"	"53"	"2006"	"2006"	"Male"	"M"	"75-84 years"	"75-84"	6175	106475	5799.5
	"Washington"	"53"	"2006"	"2006"	"Male"	"M"	"85+ years"	"85+"	5274	34112	15460.8
	"Washington"	"53"	"2006"	"2006"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Washington"	"53"	"2007"	"2007"	"Female"	"F"	"< 1 year"	"1"	193	43164	447.1
	"Washington"	"53"	"2007"	"2007"	"Female"	"F"	"1-4 years"	"1-4"	34	161622	21.0
	"Washington"	"53"	"2007"	"2007"	"Female"	"F"	"5-14 years"	"5-14"	40	414228	9.7
	"Washington"	"53"	"2007"	"2007"	"Female"	"F"	"15-24 years"	"15-24"	140	439986	31.8
	"Washington"	"53"	"2007"	"2007"	"Female"	"F"	"25-34 years"	"25-34"	233	432817	53.8
	"Washington"	"53"	"2007"	"2007"	"Female"	"F"	"35-44 years"	"35-44"	506	461288	109.7
	"Washington"	"53"	"2007"	"2007"	"Female"	"F"	"45-54 years"	"45-54"	1337	492790	271.3
	"Washington"	"53"	"2007"	"2007"	"Female"	"F"	"55-64 years"	"55-64"	2331	380899	612.0
	"Washington"	"53"	"2007"	"2007"	"Female"	"F"	"65-74 years"	"65-74"	3234	205202	1576.0
	"Washington"	"53"	"2007"	"2007"	"Female"	"F"	"75-84 years"	"75-84"	6340	144820	4377.8
	"Washington"	"53"	"2007"	"2007"	"Female"	"F"	"85+ years"	"85+"	9469	70984	13339.6
	"Washington"	"53"	"2007"	"2007"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Washington"	"53"	"2007"	"2007"	"Male"	"M"	"< 1 year"	"1"	236	45551	518.1
	"Washington"	"53"	"2007"	"2007"	"Male"	"M"	"1-4 years"	"1-4"	37	169082	21.9
	"Washington"	"53"	"2007"	"2007"	"Male"	"M"	"5-14 years"	"5-14"	60	434490	13.8
	"Washington"	"53"	"2007"	"2007"	"Male"	"M"	"15-24 years"	"15-24"	416	470550	88.4
	"Washington"	"53"	"2007"	"2007"	"Male"	"M"	"25-34 years"	"25-34"	539	439420	122.7
	"Washington"	"53"	"2007"	"2007"	"Male"	"M"	"35-44 years"	"35-44"	869	469806	185.0
	"Washington"	"53"	"2007"	"2007"	"Male"	"M"	"45-54 years"	"45-54"	2083	486262	428.4
	"Washington"	"53"	"2007"	"2007"	"Male"	"M"	"55-64 years"	"55-64"	3273	366699	892.6
	"Washington"	"53"	"2007"	"2007"	"Male"	"M"	"65-74 years"	"65-74"	4232	188923	2240.1
	"Washington"	"53"	"2007"	"2007"	"Male"	"M"	"75-84 years"	"75-84"	6055	107084	5654.4
	"Washington"	"53"	"2007"	"2007"	"Male"	"M"	"85+ years"	"85+"	5665	35920	15771.2
	"Washington"	"53"	"2007"	"2007"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Washington"	"53"	"2008"	"2008"	"Female"	"F"	"< 1 year"	"1"	208	43722	475.7
	"Washington"	"53"	"2008"	"2008"	"Female"	"F"	"1-4 years"	"1-4"	36	165461	21.8
	"Washington"	"53"	"2008"	"2008"	"Female"	"F"	"5-14 years"	"5-14"	37	416160	8.9
	"Washington"	"53"	"2008"	"2008"	"Female"	"F"	"15-24 years"	"15-24"	140	444861	31.5
	"Washington"	"53"	"2008"	"2008"	"Female"	"F"	"25-34 years"	"25-34"	220	442878	49.7
	"Washington"	"53"	"2008"	"2008"	"Female"	"F"	"35-44 years"	"35-44"	494	455149	108.5
	"Washington"	"53"	"2008"	"2008"	"Female"	"F"	"45-54 years"	"45-54"	1378	495302	278.2
	"Washington"	"53"	"2008"	"2008"	"Female"	"F"	"55-64 years"	"55-64"	2432	397035	612.5
	"Washington"	"53"	"2008"	"2008"	"Female"	"F"	"65-74 years"	"65-74"	3335	216136	1543.0
	"Washington"	"53"	"2008"	"2008"	"Female"	"F"	"75-84 years"	"75-84"	6171	143587	4297.7
	"Washington"	"53"	"2008"	"2008"	"Female"	"F"	"85+ years"	"85+"	9957	72871	13663.9
	"Washington"	"53"	"2008"	"2008"	"Female"	"F"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Washington"	"53"	"2008"	"2008"	"Male"	"M"	"< 1 year"	"1"	283	45498	622.0
	"Washington"	"53"	"2008"	"2008"	"Male"	"M"	"1-4 years"	"1-4"	54	174146	31.0
	"Washington"	"53"	"2008"	"2008"	"Male"	"M"	"5-14 years"	"5-14"	65	435640	14.9
	"Washington"	"53"	"2008"	"2008"	"Male"	"M"	"15-24 years"	"15-24"	442	477223	92.6
	"Washington"	"53"	"2008"	"2008"	"Male"	"M"	"25-34 years"	"25-34"	516	456143	113.1
	"Washington"	"53"	"2008"	"2008"	"Male"	"M"	"35-44 years"	"35-44"	840	465238	180.6
	"Washington"	"53"	"2008"	"2008"	"Male"	"M"	"45-54 years"	"45-54"	2152	490122	439.1
	"Washington"	"53"	"2008"	"2008"	"Male"	"M"	"55-64 years"	"55-64"	3447	380160	906.7
	"Washington"	"53"	"2008"	"2008"	"Male"	"M"	"65-74 years"	"65-74"	4251	200342	2121.9
	"Washington"	"53"	"2008"	"2008"	"Male"	"M"	"75-84 years"	"75-84"	6215	107352	5789.4
	"Washington"	"53"	"2008"	"2008"	"Male"	"M"	"85+ years"	"85+"	5953	37205	16000.5
	"Washington"	"53"	"2008"	"2008"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Washington"	"53"	"2009"	"2009"	"Female"	"F"	"< 1 year"	"1"	193	43788	440.8
	"Washington"	"53"	"2009"	"2009"	"Female"	"F"	"1-4 years"	"1-4"	26	169088	15.4
	"Washington"	"53"	"2009"	"2009"	"Female"	"F"	"5-14 years"	"5-14"	44	420835	10.5
	"Washington"	"53"	"2009"	"2009"	"Female"	"F"	"15-24 years"	"15-24"	149	448455	33.2
	"Washington"	"53"	"2009"	"2009"	"Female"	"F"	"25-34 years"	"25-34"	229	452944	50.6
	"Washington"	"53"	"2009"	"2009"	"Female"	"F"	"35-44 years"	"35-44"	506	450903	112.2
	"Washington"	"53"	"2009"	"2009"	"Female"	"F"	"45-54 years"	"45-54"	1437	496614	289.4
	"Washington"	"53"	"2009"	"2009"	"Female"	"F"	"55-64 years"	"55-64"	2464	414057	595.1
	"Washington"	"53"	"2009"	"2009"	"Female"	"F"	"65-74 years"	"65-74"	3381	228553	1479.3
	"Washington"	"53"	"2009"	"2009"	"Female"	"F"	"75-84 years"	"75-84"	6012	142935	4206.1
	"Washington"	"53"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	9668	75748	12763.4
	"Washington"	"53"	"2009"	"2009"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Washington"	"53"	"2009"	"2009"	"Male"	"M"	"< 1 year"	"1"	245	45998	532.6
	"Washington"	"53"	"2009"	"2009"	"Male"	"M"	"1-4 years"	"1-4"	40	177931	22.5
	"Washington"	"53"	"2009"	"2009"	"Male"	"M"	"5-14 years"	"5-14"	53	440562	12.0
	"Washington"	"53"	"2009"	"2009"	"Male"	"M"	"15-24 years"	"15-24"	420	479823	87.5
	"Washington"	"53"	"2009"	"2009"	"Male"	"M"	"25-34 years"	"25-34"	522	470354	111.0
	"Washington"	"53"	"2009"	"2009"	"Male"	"M"	"35-44 years"	"35-44"	822	461541	178.1
	"Washington"	"53"	"2009"	"2009"	"Male"	"M"	"45-54 years"	"45-54"	2098	492755	425.8
	"Washington"	"53"	"2009"	"2009"	"Male"	"M"	"55-64 years"	"55-64"	3615	395162	914.8
	"Washington"	"53"	"2009"	"2009"	"Male"	"M"	"65-74 years"	"65-74"	4421	211813	2087.2
	"Washington"	"53"	"2009"	"2009"	"Male"	"M"	"75-84 years"	"75-84"	6020	108645	5541.0
	"Washington"	"53"	"2009"	"2009"	"Male"	"M"	"85+ years"	"85+"	5904	38922	15168.8
	"Washington"	"53"	"2009"	"2009"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Washington"	"53"	"2010"	"2010"	"Female"	"F"	"< 1 year"	"1"	177	42523	416.2
	"Washington"	"53"	"2010"	"2010"	"Female"	"F"	"1-4 years"	"1-4"	34	172046	19.8
	"Washington"	"53"	"2010"	"2010"	"Female"	"F"	"5-14 years"	"5-14"	45	423691	10.6
	"Washington"	"53"	"2010"	"2010"	"Female"	"F"	"15-24 years"	"15-24"	136	447932	30.4
	"Washington"	"53"	"2010"	"2010"	"Female"	"F"	"25-34 years"	"25-34"	222	458904	48.4
	"Washington"	"53"	"2010"	"2010"	"Female"	"F"	"35-44 years"	"35-44"	511	448868	113.8
	"Washington"	"53"	"2010"	"2010"	"Female"	"F"	"45-54 years"	"45-54"	1308	495701	263.9
	"Washington"	"53"	"2010"	"2010"	"Female"	"F"	"55-64 years"	"55-64"	2349	427466	549.5
	"Washington"	"53"	"2010"	"2010"	"Female"	"F"	"65-74 years"	"65-74"	3392	237396	1428.8
	"Washington"	"53"	"2010"	"2010"	"Female"	"F"	"75-84 years"	"75-84"	5734	143118	4006.5
	"Washington"	"53"	"2010"	"2010"	"Female"	"F"	"85+ years"	"85+"	9978	77188	12926.9
	"Washington"	"53"	"2010"	"2010"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Washington"	"53"	"2010"	"2010"	"Male"	"M"	"< 1 year"	"1"	212	44493	476.5
	"Washington"	"53"	"2010"	"2010"	"Male"	"M"	"1-4 years"	"1-4"	42	180595	23.3
	"Washington"	"53"	"2010"	"2010"	"Male"	"M"	"5-14 years"	"5-14"	54	444419	12.2
	"Washington"	"53"	"2010"	"2010"	"Male"	"M"	"15-24 years"	"15-24"	390	475708	82.0
	"Washington"	"53"	"2010"	"2010"	"Male"	"M"	"25-34 years"	"25-34"	530	474877	111.6
	"Washington"	"53"	"2010"	"2010"	"Male"	"M"	"35-44 years"	"35-44"	783	459437	170.4
	"Washington"	"53"	"2010"	"2010"	"Male"	"M"	"45-54 years"	"45-54"	2034	492504	413.0
	"Washington"	"53"	"2010"	"2010"	"Male"	"M"	"55-64 years"	"55-64"	3765	407699	923.5
	"Washington"	"53"	"2010"	"2010"	"Male"	"M"	"65-74 years"	"65-74"	4354	219824	1980.7
	"Washington"	"53"	"2010"	"2010"	"Male"	"M"	"75-84 years"	"75-84"	5914	110068	5373.0
	"Washington"	"53"	"2010"	"2010"	"Male"	"M"	"85+ years"	"85+"	6181	40083	15420.5
	"Washington"	"53"	"2010"	"2010"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Washington"	"53"	"2011"	"2011"	"Female"	"F"	"< 1 year"	"1"	175	42899	407.9
	"Washington"	"53"	"2011"	"2011"	"Female"	"F"	"1-4 years"	"1-4"	23	173930	13.2
	"Washington"	"53"	"2011"	"2011"	"Female"	"F"	"5-14 years"	"5-14"	32	424770	7.5
	"Washington"	"53"	"2011"	"2011"	"Female"	"F"	"15-24 years"	"15-24"	131	449671	29.1
	"Washington"	"53"	"2011"	"2011"	"Female"	"F"	"25-34 years"	"25-34"	262	469613	55.8
	"Washington"	"53"	"2011"	"2011"	"Female"	"F"	"35-44 years"	"35-44"	465	447166	104.0
	"Washington"	"53"	"2011"	"2011"	"Female"	"F"	"45-54 years"	"45-54"	1347	489080	275.4
	"Washington"	"53"	"2011"	"2011"	"Female"	"F"	"55-64 years"	"55-64"	2542	446751	569.0
	"Washington"	"53"	"2011"	"2011"	"Female"	"F"	"65-74 years"	"65-74"	3491	251525	1387.9
	"Washington"	"53"	"2011"	"2011"	"Female"	"F"	"75-84 years"	"75-84"	5780	144647	3995.9
	"Washington"	"53"	"2011"	"2011"	"Female"	"F"	"85+ years"	"85+"	10402	80304	12953.3
	"Washington"	"53"	"2011"	"2011"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Washington"	"53"	"2011"	"2011"	"Male"	"M"	"< 1 year"	"1"	217	44739	485.0
	"Washington"	"53"	"2011"	"2011"	"Male"	"M"	"1-4 years"	"1-4"	40	182037	22.0
	"Washington"	"53"	"2011"	"2011"	"Male"	"M"	"5-14 years"	"5-14"	65	445832	14.6
	"Washington"	"53"	"2011"	"2011"	"Male"	"M"	"15-24 years"	"15-24"	360	483620	74.4
	"Washington"	"53"	"2011"	"2011"	"Male"	"M"	"25-34 years"	"25-34"	513	492582	104.1
	"Washington"	"53"	"2011"	"2011"	"Male"	"M"	"35-44 years"	"35-44"	820	459553	178.4
	"Washington"	"53"	"2011"	"2011"	"Male"	"M"	"45-54 years"	"45-54"	1925	487233	395.1
	"Washington"	"53"	"2011"	"2011"	"Male"	"M"	"55-64 years"	"55-64"	3939	425689	925.3
	"Washington"	"53"	"2011"	"2011"	"Male"	"M"	"65-74 years"	"65-74"	4547	232867	1952.6
	"Washington"	"53"	"2011"	"2011"	"Male"	"M"	"75-84 years"	"75-84"	6144	113228	5426.2
	"Washington"	"53"	"2011"	"2011"	"Male"	"M"	"85+ years"	"85+"	6470	42302	15294.8
	"Washington"	"53"	"2011"	"2011"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Washington"	"53"	"2012"	"2012"	"Female"	"F"	"< 1 year"	"1"	200	42717	468.2
	"Washington"	"53"	"2012"	"2012"	"Female"	"F"	"1-4 years"	"1-4"	31	174237	17.8
	"Washington"	"53"	"2012"	"2012"	"Female"	"F"	"5-14 years"	"5-14"	49	427200	11.5
