"Notes"	"Year"	"Year Code"	"Residence State"	"Residence State Code"	"Gender"	"Gender Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"2022 (provisional)"	"2022"	"North Dakota"	"38"	"Female"	"F"	"20-24 years"	"20-24"	20	29108	68.7
	"2022 (provisional)"	"2022"	"North Dakota"	"38"	"Female"	"F"	"25-29 years"	"25-29"	25	26106	95.8
	"2022 (provisional)"	"2022"	"North Dakota"	"38"	"Female"	"F"	"30-34 years"	"30-34"	30	25701	116.7
	"2022 (provisional)"	"2022"	"North Dakota"	"38"	"Female"	"F"	"35-39 years"	"35-39"	49	24785	197.7
	"2022 (provisional)"	"2022"	"North Dakota"	"38"	"Female"	"F"	"40-44 years"	"40-44"	50	21456	233.0
	"2022 (provisional)"	"2022"	"North Dakota"	"38"	"Female"	"F"	"45-49 years"	"45-49"	62	18433	336.4
	"2022 (provisional)"	"2022"	"North Dakota"	"38"	"Female"	"F"	"50-54 years"	"50-54"	77	18994	405.4
	"2022 (provisional)"	"2022"	"North Dakota"	"38"	"Female"	"F"	"55-59 years"	"55-59"	114	21732	524.6
	"2022 (provisional)"	"2022"	"North Dakota"	"38"	"Female"	"F"	"60-64 years "	"60-64"	181	23396	773.6
	"2022 (provisional)"	"2022"	"North Dakota"	"38"	"Female"	"F"	"65-69 years"	"65-69"	221	20639	1070.8
	"2022 (provisional)"	"2022"	"North Dakota"	"38"	"Female"	"F"	"70-74 years"	"70-74"	290	15879	1826.3
	"2022 (provisional)"	"2022"	"North Dakota"	"38"	"Female"	"F"	"75-79 years"	"75-79"	324	10728	3020.1
	"2022 (provisional)"	"2022"	"North Dakota"	"38"	"Female"	"F"	"80-84 years"	"80-84"	391	7909	4943.7
	"2022 (provisional)"	"2022"	"North Dakota"	"38"	"Female"	"F"	"85-89 years"	"85-89"	524	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"North Dakota"	"38"	"Female"	"F"	"90-94 years"	"90-94"	503	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"North Dakota"	"38"	"Female"	"F"	"95-99 years"	"95-99"	318	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"North Dakota"	"38"	"Female"	"F"	"100+ years"	"100+"	68	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"North Dakota"	"38"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"North Dakota"	"38"	"Male"	"M"	"< 1 year"	"1"	25	5011	498.9
	"2022 (provisional)"	"2022"	"North Dakota"	"38"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	21539	Suppressed
	"2022 (provisional)"	"2022"	"North Dakota"	"38"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	27139	Suppressed
	"2022 (provisional)"	"2022"	"North Dakota"	"38"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	26352	Suppressed
	"2022 (provisional)"	"2022"	"North Dakota"	"38"	"Male"	"M"	"15-19 years"	"15-19"	27	26485	101.9
	"2022 (provisional)"	"2022"	"North Dakota"	"38"	"Male"	"M"	"20-24 years"	"20-24"	47	32758	143.5
	"2022 (provisional)"	"2022"	"North Dakota"	"38"	"Male"	"M"	"25-29 years"	"25-29"	70	29580	236.6
	"2022 (provisional)"	"2022"	"North Dakota"	"38"	"Male"	"M"	"30-34 years"	"30-34"	75	29585	253.5
	"2022 (provisional)"	"2022"	"North Dakota"	"38"	"Male"	"M"	"35-39 years"	"35-39"	93	28595	325.2
	"2022 (provisional)"	"2022"	"North Dakota"	"38"	"Male"	"M"	"40-44 years"	"40-44"	96	24703	388.6
	"2022 (provisional)"	"2022"	"North Dakota"	"38"	"Male"	"M"	"45-49 years"	"45-49"	110	20388	539.5
	"2022 (provisional)"	"2022"	"North Dakota"	"38"	"Male"	"M"	"50-54 years"	"50-54"	113	20719	545.4
	"2022 (provisional)"	"2022"	"North Dakota"	"38"	"Male"	"M"	"55-59 years"	"55-59"	203	22669	895.5
	"2022 (provisional)"	"2022"	"North Dakota"	"38"	"Male"	"M"	"60-64 years "	"60-64"	298	24321	1225.3
	"2022 (provisional)"	"2022"	"North Dakota"	"38"	"Male"	"M"	"65-69 years"	"65-69"	412	21157	1947.3
	"2022 (provisional)"	"2022"	"North Dakota"	"38"	"Male"	"M"	"70-74 years"	"70-74"	393	15967	2461.3
	"2022 (provisional)"	"2022"	"North Dakota"	"38"	"Male"	"M"	"75-79 years"	"75-79"	428	9623	4447.7
	"2022 (provisional)"	"2022"	"North Dakota"	"38"	"Male"	"M"	"80-84 years"	"80-84"	429	6050	7090.9
	"2022 (provisional)"	"2022"	"North Dakota"	"38"	"Male"	"M"	"85-89 years"	"85-89"	433	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"North Dakota"	"38"	"Male"	"M"	"90-94 years"	"90-94"	341	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"North Dakota"	"38"	"Male"	"M"	"95-99 years"	"95-99"	133	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"North Dakota"	"38"	"Male"	"M"	"100+ years"	"100+"	14	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"North Dakota"	"38"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"Ohio"	"39"	"Female"	"F"	"< 1 year"	"1"	418	62450	669.3
	"2022 (provisional)"	"2022"	"Ohio"	"39"	"Female"	"F"	"1-4 years"	"1-4"	80	267340	29.9
	"2022 (provisional)"	"2022"	"Ohio"	"39"	"Female"	"F"	"5-9 years"	"5-9"	47	350602	13.4
	"2022 (provisional)"	"2022"	"Ohio"	"39"	"Female"	"F"	"10-14 years"	"10-14"	48	366315	13.1
	"2022 (provisional)"	"2022"	"Ohio"	"39"	"Female"	"F"	"15-19 years"	"15-19"	128	373485	34.3
	"2022 (provisional)"	"2022"	"Ohio"	"39"	"Female"	"F"	"20-24 years"	"20-24"	236	368867	64.0
	"2022 (provisional)"	"2022"	"Ohio"	"39"	"Female"	"F"	"25-29 years"	"25-29"	348	380079	91.6
	"2022 (provisional)"	"2022"	"Ohio"	"39"	"Female"	"F"	"30-34 years"	"30-34"	567	390547	145.2
	"2022 (provisional)"	"2022"	"Ohio"	"39"	"Female"	"F"	"35-39 years"	"35-39"	715	370309	193.1
	"2022 (provisional)"	"2022"	"Ohio"	"39"	"Female"	"F"	"40-44 years"	"40-44"	914	356819	256.2
	"2022 (provisional)"	"2022"	"Ohio"	"39"	"Female"	"F"	"45-49 years"	"45-49"	1073	339270	316.3
	"2022 (provisional)"	"2022"	"Ohio"	"39"	"Female"	"F"	"50-54 years"	"50-54"	1733	372710	465.0
	"2022 (provisional)"	"2022"	"Ohio"	"39"	"Female"	"F"	"55-59 years"	"55-59"	2814	396362	710.0
	"2022 (provisional)"	"2022"	"Ohio"	"39"	"Female"	"F"	"60-64 years "	"60-64"	4383	413974	1058.8
	"2022 (provisional)"	"2022"	"Ohio"	"39"	"Female"	"F"	"65-69 years"	"65-69"	5673	365471	1552.2
	"2022 (provisional)"	"2022"	"Ohio"	"39"	"Female"	"F"	"70-74 years"	"70-74"	7052	308429	2286.4
	"2022 (provisional)"	"2022"	"Ohio"	"39"	"Female"	"F"	"75-79 years"	"75-79"	8049	198183	4061.4
	"2022 (provisional)"	"2022"	"Ohio"	"39"	"Female"	"F"	"80-84 years"	"80-84"	9069	138823	6532.8
	"2022 (provisional)"	"2022"	"Ohio"	"39"	"Female"	"F"	"85-89 years"	"85-89"	9572	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"Ohio"	"39"	"Female"	"F"	"90-94 years"	"90-94"	8499	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"Ohio"	"39"	"Female"	"F"	"95-99 years"	"95-99"	4496	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"Ohio"	"39"	"Female"	"F"	"100+ years"	"100+"	995	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"Ohio"	"39"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"Ohio"	"39"	"Male"	"M"	"< 1 year"	"1"	496	65199	760.7
	"2022 (provisional)"	"2022"	"Ohio"	"39"	"Male"	"M"	"1-4 years"	"1-4"	91	278718	32.6
	"2022 (provisional)"	"2022"	"Ohio"	"39"	"Male"	"M"	"5-9 years"	"5-9"	50	367716	13.6
	"2022 (provisional)"	"2022"	"Ohio"	"39"	"Male"	"M"	"10-14 years"	"10-14"	111	385366	28.8
	"2022 (provisional)"	"2022"	"Ohio"	"39"	"Male"	"M"	"15-19 years"	"15-19"	314	391500	80.2
	"2022 (provisional)"	"2022"	"Ohio"	"39"	"Male"	"M"	"20-24 years"	"20-24"	603	379597	158.9
	"2022 (provisional)"	"2022"	"Ohio"	"39"	"Male"	"M"	"25-29 years"	"25-29"	814	389458	209.0
	"2022 (provisional)"	"2022"	"Ohio"	"39"	"Male"	"M"	"30-34 years"	"30-34"	1186	393434	301.4
	"2022 (provisional)"	"2022"	"Ohio"	"39"	"Male"	"M"	"35-39 years"	"35-39"	1252	371899	336.7
	"2022 (provisional)"	"2022"	"Ohio"	"39"	"Male"	"M"	"40-44 years"	"40-44"	1545	357501	432.2
	"2022 (provisional)"	"2022"	"Ohio"	"39"	"Male"	"M"	"45-49 years"	"45-49"	1796	338742	530.2
	"2022 (provisional)"	"2022"	"Ohio"	"39"	"Male"	"M"	"50-54 years"	"50-54"	2778	373416	743.9
	"2022 (provisional)"	"2022"	"Ohio"	"39"	"Male"	"M"	"55-59 years"	"55-59"	4358	386096	1128.7
	"2022 (provisional)"	"2022"	"Ohio"	"39"	"Male"	"M"	"60-64 years "	"60-64"	6648	393247	1690.5
	"2022 (provisional)"	"2022"	"Ohio"	"39"	"Male"	"M"	"65-69 years"	"65-69"	7939	335783	2364.3
	"2022 (provisional)"	"2022"	"Ohio"	"39"	"Male"	"M"	"70-74 years"	"70-74"	8800	268609	3276.1
	"2022 (provisional)"	"2022"	"Ohio"	"39"	"Male"	"M"	"75-79 years"	"75-79"	8733	158898	5496.0
	"2022 (provisional)"	"2022"	"Ohio"	"39"	"Male"	"M"	"80-84 years"	"80-84"	8683	97928	8866.7
	"2022 (provisional)"	"2022"	"Ohio"	"39"	"Male"	"M"	"85-89 years"	"85-89"	7683	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"Ohio"	"39"	"Male"	"M"	"90-94 years"	"90-94"	5241	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"Ohio"	"39"	"Male"	"M"	"95-99 years"	"95-99"	1908	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"Ohio"	"39"	"Male"	"M"	"100+ years"	"100+"	271	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"Ohio"	"39"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"Oklahoma"	"40"	"Female"	"F"	"< 1 year"	"1"	143	22760	628.3
	"2022 (provisional)"	"2022"	"Oklahoma"	"40"	"Female"	"F"	"1-4 years"	"1-4"	28	97257	28.8
	"2022 (provisional)"	"2022"	"Oklahoma"	"40"	"Female"	"F"	"5-9 years"	"5-9"	17	131554	Unreliable
	"2022 (provisional)"	"2022"	"Oklahoma"	"40"	"Female"	"F"	"10-14 years"	"10-14"	26	136815	19.0
	"2022 (provisional)"	"2022"	"Oklahoma"	"40"	"Female"	"F"	"15-19 years"	"15-19"	63	132133	47.7
	"2022 (provisional)"	"2022"	"Oklahoma"	"40"	"Female"	"F"	"20-24 years"	"20-24"	97	133665	72.6
	"2022 (provisional)"	"2022"	"Oklahoma"	"40"	"Female"	"F"	"25-29 years"	"25-29"	140	130100	107.6
	"2022 (provisional)"	"2022"	"Oklahoma"	"40"	"Female"	"F"	"30-34 years"	"30-34"	206	134393	153.3
	"2022 (provisional)"	"2022"	"Oklahoma"	"40"	"Female"	"F"	"35-39 years"	"35-39"	272	132940	204.6
	"2022 (provisional)"	"2022"	"Oklahoma"	"40"	"Female"	"F"	"40-44 years"	"40-44"	362	123666	292.7
	"2022 (provisional)"	"2022"	"Oklahoma"	"40"	"Female"	"F"	"45-49 years"	"45-49"	468	112457	416.2
	"2022 (provisional)"	"2022"	"Oklahoma"	"40"	"Female"	"F"	"50-54 years"	"50-54"	702	113328	619.4
	"2022 (provisional)"	"2022"	"Oklahoma"	"40"	"Female"	"F"	"55-59 years"	"55-59"	1062	121997	870.5
	"2022 (provisional)"	"2022"	"Oklahoma"	"40"	"Female"	"F"	"60-64 years "	"60-64"	1678	126362	1327.9
	"2022 (provisional)"	"2022"	"Oklahoma"	"40"	"Female"	"F"	"65-69 years"	"65-69"	2211	111837	1977.0
	"2022 (provisional)"	"2022"	"Oklahoma"	"40"	"Female"	"F"	"70-74 years"	"70-74"	2579	93237	2766.1
	"2022 (provisional)"	"2022"	"Oklahoma"	"40"	"Female"	"F"	"75-79 years"	"75-79"	3045	63714	4779.2
	"2022 (provisional)"	"2022"	"Oklahoma"	"40"	"Female"	"F"	"80-84 years"	"80-84"	2983	42444	7028.1
	"2022 (provisional)"	"2022"	"Oklahoma"	"40"	"Female"	"F"	"85-89 years"	"85-89"	3011	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"Oklahoma"	"40"	"Female"	"F"	"90-94 years"	"90-94"	2346	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"Oklahoma"	"40"	"Female"	"F"	"95-99 years"	"95-99"	1107	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"Oklahoma"	"40"	"Female"	"F"	"100+ years"	"100+"	253	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"Oklahoma"	"40"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"Oklahoma"	"40"	"Male"	"M"	"< 1 year"	"1"	190	23936	793.8
	"2022 (provisional)"	"2022"	"Oklahoma"	"40"	"Male"	"M"	"1-4 years"	"1-4"	37	102416	36.1
	"2022 (provisional)"	"2022"	"Oklahoma"	"40"	"Male"	"M"	"5-9 years"	"5-9"	34	138057	24.6
	"2022 (provisional)"	"2022"	"Oklahoma"	"40"	"Male"	"M"	"10-14 years"	"10-14"	44	143316	30.7
	"2022 (provisional)"	"2022"	"Oklahoma"	"40"	"Male"	"M"	"15-19 years"	"15-19"	127	139997	90.7
	"2022 (provisional)"	"2022"	"Oklahoma"	"40"	"Male"	"M"	"20-24 years"	"20-24"	209	143295	145.9
	"2022 (provisional)"	"2022"	"Oklahoma"	"40"	"Male"	"M"	"25-29 years"	"25-29"	324	136804	236.8
	"2022 (provisional)"	"2022"	"Oklahoma"	"40"	"Male"	"M"	"30-34 years"	"30-34"	417	135633	307.4
	"2022 (provisional)"	"2022"	"Oklahoma"	"40"	"Male"	"M"	"35-39 years"	"35-39"	497	135816	365.9
	"2022 (provisional)"	"2022"	"Oklahoma"	"40"	"Male"	"M"	"40-44 years"	"40-44"	638	126432	504.6
	"2022 (provisional)"	"2022"	"Oklahoma"	"40"	"Male"	"M"	"45-49 years"	"45-49"	764	113841	671.1
	"2022 (provisional)"	"2022"	"Oklahoma"	"40"	"Male"	"M"	"50-54 years"	"50-54"	1087	115105	944.4
	"2022 (provisional)"	"2022"	"Oklahoma"	"40"	"Male"	"M"	"55-59 years"	"55-59"	1580	118702	1331.1
	"2022 (provisional)"	"2022"	"Oklahoma"	"40"	"Male"	"M"	"60-64 years "	"60-64"	2447	119151	2053.7
	"2022 (provisional)"	"2022"	"Oklahoma"	"40"	"Male"	"M"	"65-69 years"	"65-69"	2937	101807	2884.9
	"2022 (provisional)"	"2022"	"Oklahoma"	"40"	"Male"	"M"	"70-74 years"	"70-74"	3108	81551	3811.1
	"2022 (provisional)"	"2022"	"Oklahoma"	"40"	"Male"	"M"	"75-79 years"	"75-79"	3246	52055	6235.7
	"2022 (provisional)"	"2022"	"Oklahoma"	"40"	"Male"	"M"	"80-84 years"	"80-84"	2970	31783	9344.6
	"2022 (provisional)"	"2022"	"Oklahoma"	"40"	"Male"	"M"	"85-89 years"	"85-89"	2408	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"Oklahoma"	"40"	"Male"	"M"	"90-94 years"	"90-94"	1566	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"Oklahoma"	"40"	"Male"	"M"	"95-99 years"	"95-99"	493	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"Oklahoma"	"40"	"Male"	"M"	"100+ years"	"100+"	54	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"Oklahoma"	"40"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"Oregon"	"41"	"Female"	"F"	"< 1 year"	"1"	68	19310	352.1
	"2022 (provisional)"	"2022"	"Oregon"	"41"	"Female"	"F"	"1-4 years"	"1-4"	20	84407	23.7
	"2022 (provisional)"	"2022"	"Oregon"	"41"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	116654	Suppressed
	"2022 (provisional)"	"2022"	"Oregon"	"41"	"Female"	"F"	"10-14 years"	"10-14"	19	124767	Unreliable
	"2022 (provisional)"	"2022"	"Oregon"	"41"	"Female"	"F"	"15-19 years"	"15-19"	50	122164	40.9
	"2022 (provisional)"	"2022"	"Oregon"	"41"	"Female"	"F"	"20-24 years"	"20-24"	48	128085	37.5
	"2022 (provisional)"	"2022"	"Oregon"	"41"	"Female"	"F"	"25-29 years"	"25-29"	109	141420	77.1
	"2022 (provisional)"	"2022"	"Oregon"	"41"	"Female"	"F"	"30-34 years"	"30-34"	177	152525	116.0
	"2022 (provisional)"	"2022"	"Oregon"	"41"	"Female"	"F"	"35-39 years"	"35-39"	190	149548	127.0
	"2022 (provisional)"	"2022"	"Oregon"	"41"	"Female"	"F"	"40-44 years"	"40-44"	252	142137	177.3
	"2022 (provisional)"	"2022"	"Oregon"	"41"	"Female"	"F"	"45-49 years"	"45-49"	310	126378	245.3
	"2022 (provisional)"	"2022"	"Oregon"	"41"	"Female"	"F"	"50-54 years"	"50-54"	511	128516	397.6
	"2022 (provisional)"	"2022"	"Oregon"	"41"	"Female"	"F"	"55-59 years"	"55-59"	753	129635	580.9
	"2022 (provisional)"	"2022"	"Oregon"	"41"	"Female"	"F"	"60-64 years "	"60-64"	1204	140138	859.2
	"2022 (provisional)"	"2022"	"Oregon"	"41"	"Female"	"F"	"65-69 years"	"65-69"	1686	137991	1221.8
	"2022 (provisional)"	"2022"	"Oregon"	"41"	"Female"	"F"	"70-74 years"	"70-74"	2261	118801	1903.2
	"2022 (provisional)"	"2022"	"Oregon"	"41"	"Female"	"F"	"75-79 years"	"75-79"	2654	74957	3540.7
	"2022 (provisional)"	"2022"	"Oregon"	"41"	"Female"	"F"	"80-84 years"	"80-84"	2783	45971	6053.8
	"2022 (provisional)"	"2022"	"Oregon"	"41"	"Female"	"F"	"85-89 years"	"85-89"	2917	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"Oregon"	"41"	"Female"	"F"	"90-94 years"	"90-94"	2808	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"Oregon"	"41"	"Female"	"F"	"95-99 years"	"95-99"	1625	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"Oregon"	"41"	"Female"	"F"	"100+ years"	"100+"	405	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"Oregon"	"41"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"Oregon"	"41"	"Male"	"M"	"< 1 year"	"1"	109	20428	533.6
	"2022 (provisional)"	"2022"	"Oregon"	"41"	"Male"	"M"	"1-4 years"	"1-4"	15	88639	Unreliable
	"2022 (provisional)"	"2022"	"Oregon"	"41"	"Male"	"M"	"5-9 years"	"5-9"	18	122960	Unreliable
	"2022 (provisional)"	"2022"	"Oregon"	"41"	"Male"	"M"	"10-14 years"	"10-14"	18	131221	Unreliable
	"2022 (provisional)"	"2022"	"Oregon"	"41"	"Male"	"M"	"15-19 years"	"15-19"	106	128836	82.3
	"2022 (provisional)"	"2022"	"Oregon"	"41"	"Male"	"M"	"20-24 years"	"20-24"	194	131837	147.2
	"2022 (provisional)"	"2022"	"Oregon"	"41"	"Male"	"M"	"25-29 years"	"25-29"	242	146676	165.0
	"2022 (provisional)"	"2022"	"Oregon"	"41"	"Male"	"M"	"30-34 years"	"30-34"	364	157231	231.5
	"2022 (provisional)"	"2022"	"Oregon"	"41"	"Male"	"M"	"35-39 years"	"35-39"	437	154508	282.8
	"2022 (provisional)"	"2022"	"Oregon"	"41"	"Male"	"M"	"40-44 years"	"40-44"	490	146684	334.1
	"2022 (provisional)"	"2022"	"Oregon"	"41"	"Male"	"M"	"45-49 years"	"45-49"	579	131895	439.0
	"2022 (provisional)"	"2022"	"Oregon"	"41"	"Male"	"M"	"50-54 years"	"50-54"	820	132544	618.7
	"2022 (provisional)"	"2022"	"Oregon"	"41"	"Male"	"M"	"55-59 years"	"55-59"	1266	127684	991.5
	"2022 (provisional)"	"2022"	"Oregon"	"41"	"Male"	"M"	"60-64 years "	"60-64"	1914	130949	1461.6
	"2022 (provisional)"	"2022"	"Oregon"	"41"	"Male"	"M"	"65-69 years"	"65-69"	2513	125393	2004.1
	"2022 (provisional)"	"2022"	"Oregon"	"41"	"Male"	"M"	"70-74 years"	"70-74"	2873	107452	2673.8
	"2022 (provisional)"	"2022"	"Oregon"	"41"	"Male"	"M"	"75-79 years"	"75-79"	3309	65725	5034.6
	"2022 (provisional)"	"2022"	"Oregon"	"41"	"Male"	"M"	"80-84 years"	"80-84"	2970	37600	7898.9
	"2022 (provisional)"	"2022"	"Oregon"	"41"	"Male"	"M"	"85-89 years"	"85-89"	2740	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"Oregon"	"41"	"Male"	"M"	"90-94 years"	"90-94"	1878	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"Oregon"	"41"	"Male"	"M"	"95-99 years"	"95-99"	763	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"Oregon"	"41"	"Male"	"M"	"100+ years"	"100+"	122	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"Oregon"	"41"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"Pennsylvania"	"42"	"Female"	"F"	"< 1 year"	"1"	333	62482	533.0
	"2022 (provisional)"	"2022"	"Pennsylvania"	"42"	"Female"	"F"	"1-4 years"	"1-4"	62	270026	23.0
	"2022 (provisional)"	"2022"	"Pennsylvania"	"42"	"Female"	"F"	"5-9 years"	"5-9"	46	358954	12.8
	"2022 (provisional)"	"2022"	"Pennsylvania"	"42"	"Female"	"F"	"10-14 years"	"10-14"	50	378713	13.2
	"2022 (provisional)"	"2022"	"Pennsylvania"	"42"	"Female"	"F"	"15-19 years"	"15-19"	123	401993	30.6
	"2022 (provisional)"	"2022"	"Pennsylvania"	"42"	"Female"	"F"	"20-24 years"	"20-24"	200	390861	51.2
	"2022 (provisional)"	"2022"	"Pennsylvania"	"42"	"Female"	"F"	"25-29 years"	"25-29"	323	403922	80.0
	"2022 (provisional)"	"2022"	"Pennsylvania"	"42"	"Female"	"F"	"30-34 years"	"30-34"	492	432604	113.7
	"2022 (provisional)"	"2022"	"Pennsylvania"	"42"	"Female"	"F"	"35-39 years"	"35-39"	632	410021	154.1
	"2022 (provisional)"	"2022"	"Pennsylvania"	"42"	"Female"	"F"	"40-44 years"	"40-44"	815	386033	211.1
	"2022 (provisional)"	"2022"	"Pennsylvania"	"42"	"Female"	"F"	"45-49 years"	"45-49"	1061	367291	288.9
	"2022 (provisional)"	"2022"	"Pennsylvania"	"42"	"Female"	"F"	"50-54 years"	"50-54"	1685	417138	403.9
	"2022 (provisional)"	"2022"	"Pennsylvania"	"42"	"Female"	"F"	"55-59 years"	"55-59"	2582	453296	569.6
	"2022 (provisional)"	"2022"	"Pennsylvania"	"42"	"Female"	"F"	"60-64 years "	"60-64"	4308	468927	918.7
	"2022 (provisional)"	"2022"	"Pennsylvania"	"42"	"Female"	"F"	"65-69 years"	"65-69"	5462	417757	1307.5
	"2022 (provisional)"	"2022"	"Pennsylvania"	"42"	"Female"	"F"	"70-74 years"	"70-74"	6839	351406	1946.2
	"2022 (provisional)"	"2022"	"Pennsylvania"	"42"	"Female"	"F"	"75-79 years"	"75-79"	8307	235827	3522.5
	"2022 (provisional)"	"2022"	"Pennsylvania"	"42"	"Female"	"F"	"80-84 years"	"80-84"	9628	164292	5860.3
	"2022 (provisional)"	"2022"	"Pennsylvania"	"42"	"Female"	"F"	"85-89 years"	"85-89"	10909	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"Pennsylvania"	"42"	"Female"	"F"	"90-94 years"	"90-94"	10888	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"Pennsylvania"	"42"	"Female"	"F"	"95-99 years"	"95-99"	6060	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"Pennsylvania"	"42"	"Female"	"F"	"100+ years"	"100+"	1415	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"Pennsylvania"	"42"	"Female"	"F"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"Pennsylvania"	"42"	"Male"	"M"	"< 1 year"	"1"	409	65100	628.3
	"2022 (provisional)"	"2022"	"Pennsylvania"	"42"	"Male"	"M"	"1-4 years"	"1-4"	83	283746	29.3
	"2022 (provisional)"	"2022"	"Pennsylvania"	"42"	"Male"	"M"	"5-9 years"	"5-9"	50	375850	13.3
	"2022 (provisional)"	"2022"	"Pennsylvania"	"42"	"Male"	"M"	"10-14 years"	"10-14"	79	399609	19.8
	"2022 (provisional)"	"2022"	"Pennsylvania"	"42"	"Male"	"M"	"15-19 years"	"15-19"	332	418388	79.4
	"2022 (provisional)"	"2022"	"Pennsylvania"	"42"	"Male"	"M"	"20-24 years"	"20-24"	528	402300	131.2
	"2022 (provisional)"	"2022"	"Pennsylvania"	"42"	"Male"	"M"	"25-29 years"	"25-29"	839	419450	200.0
	"2022 (provisional)"	"2022"	"Pennsylvania"	"42"	"Male"	"M"	"30-34 years"	"30-34"	1123	446104	251.7
	"2022 (provisional)"	"2022"	"Pennsylvania"	"42"	"Male"	"M"	"35-39 years"	"35-39"	1315	421322	312.1
	"2022 (provisional)"	"2022"	"Pennsylvania"	"42"	"Male"	"M"	"40-44 years"	"40-44"	1414	389346	363.2
	"2022 (provisional)"	"2022"	"Pennsylvania"	"42"	"Male"	"M"	"45-49 years"	"45-49"	1594	369067	431.9
	"2022 (provisional)"	"2022"	"Pennsylvania"	"42"	"Male"	"M"	"50-54 years"	"50-54"	2568	417426	615.2
	"2022 (provisional)"	"2022"	"Pennsylvania"	"42"	"Male"	"M"	"55-59 years"	"55-59"	4308	441356	976.1
	"2022 (provisional)"	"2022"	"Pennsylvania"	"42"	"Male"	"M"	"60-64 years "	"60-64"	6308	448277	1407.2
	"2022 (provisional)"	"2022"	"Pennsylvania"	"42"	"Male"	"M"	"65-69 years"	"65-69"	7773	387113	2007.9
	"2022 (provisional)"	"2022"	"Pennsylvania"	"42"	"Male"	"M"	"70-74 years"	"70-74"	8862	308900	2868.9
	"2022 (provisional)"	"2022"	"Pennsylvania"	"42"	"Male"	"M"	"75-79 years"	"75-79"	9762	189529	5150.7
	"2022 (provisional)"	"2022"	"Pennsylvania"	"42"	"Male"	"M"	"80-84 years"	"80-84"	9463	117210	8073.5
